t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,motor_0_thrust_n,motor_1_thrust_n,motor_2_thrust_n,motor_3_thrust_n
2.260000000,3.355670993011781,1.7443127125744493,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.280000000,3.3682494315610687,1.7927046838471903,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.300000000,3.3808278701103562,1.8410966551199313,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.320000000,3.3934063086596438,1.8894886263926722,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.340000000,3.4059847472089313,1.9378805976654132,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.360000000,3.418563185758219,1.9862725689381542,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.380000000,3.4311416243075064,2.0346645402108954,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.400000000,3.443720062856794,2.0830565114836364,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.420000000,3.4562985014060814,2.1314484827563773,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.440000000,3.468876939955369,2.1798404540291183,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.460000000,3.4814553785046565,2.2282324253018593,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.480000000,3.494033817053944,2.2766243965746003,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.500000000,3.5066122556032315,2.3250163678473412,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.520000000,3.519190694152519,2.373408339120082,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.540000000,3.5317691327018066,2.421800310392823,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.560000000,3.544347571251094,2.470192281665564,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
