step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
41,2.050000000,1.128949235,-0.407703717,1.132044268,0.541568415,0.339633168,-0.042134812,1.153036377,-0.389656498,1.130635938,0.430429631,0.367156894,-0.015834168,0.215945688,0.250000000,-0.064088537,0.050000000,-0.250000000,-0.016492304,-0.800000000,-0.800000000,0.073264309,1,0,-0.523598776,0.749322831,0.599458265,0.834299831,0.521754547,-0.178089820,0.613243540,0.085688212,0.000000000,0.322387766,center_box,held_active,2,False,-2,2,0.000000000,0.000000000,0.717757225,-2.094412565,1.119675040
42,2.100000000,1.153036377,-0.389656498,1.130635938,0.430429631,0.367156894,-0.015834168,1.171907718,-0.371963099,1.130785305,0.340058866,0.336960002,0.019832372,0.210017260,0.250000000,-0.061271876,0.050000000,-0.250000000,0.003626398,-0.800000000,-0.800000000,0.055601618,1,0,-0.523598776,0.749322831,0.599458265,0.834299831,0.521754547,-0.178089820,0.613243540,0.055925285,0.000000000,0.297194842,center_box,held_active,3,False,-2,2,0.000000000,0.000000000,0.956491113,-1.657196283,1.133355737
43,2.150000000,1.171907718,-0.371963099,1.130785305,0.340058866,0.336960002,0.019832372,1.187946425,-0.356428124,1.132638573,0.313958687,0.285553259,0.051822717,0.208783054,0.250000000,-0.061570611,0.050000000,-0.250000000,0.014174039,-0.800000000,-0.800000000,-0.016166666,1,0,-0.523598776,0.749322831,0.599458265,0.834299831,0.521754547,-0.178089820,0.613243540,0.030975918,0.000000000,0.275436286,center_box,held_active,4,False,-2,2,0.000000000,0.000000000,0.838192761,-1.407703400,1.141415834
44,2.200000000,1.187946425,-0.356428124,1.132638573,0.313958687,0.285553259,0.051822717,1.203971239,-0.344181929,1.135203105,0.329253523,0.202666932,0.049389451,0.210098218,0.250000000,-0.065277147,0.144286810,0.210737358,-0.018547535,-0.484776790,-0.213759718,-0.201057861,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.256557633,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.296161532,-0.198375106,1.118727922
45,2.250000000,1.203971239,-0.344181929,1.135203105,0.329253523,0.202666932,0.049389451,1.221078833,-0.337663348,1.137266672,0.355014001,0.060910142,0.031819710,0.211425885,0.250000000,-0.070406209,0.155643500,0.114156490,-0.012531574,-0.496028637,-0.252886976,-0.176917214,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.242254042,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.320703864,-0.258564562,1.125804424
46,2.300000000,1.221078833,-0.337663348,1.137266672,0.355014001,0.060910142,0.031819710,1.240103728,-0.339262612,1.137881283,0.406899418,-0.112738101,-0.005625572,0.211779050,0.250000000,-0.074533343,0.185445043,0.046991859,-0.018779961,-0.484482736,-0.039766522,-0.144570489,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.234704352,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.360162616,-0.302419454,1.123181701
47,2.350000000,1.240103728,-0.339262612,1.137881283,0.406899418,-0.112738101,-0.005625572,1.262385385,-0.349541150,1.136462233,0.479145515,-0.280562050,-0.046449689,0.210406645,0.250000000,-0.075762565,0.216904790,-0.004079253,-0.030280436,-0.542841792,0.310453852,-0.070442470,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.234815193,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.402782321,-0.342322052,1.115170956
48,2.400000000,1.262385385,-0.349541150,1.136462233,0.479145515,-0.280562050,-0.046449689,1.288201906,-0.367415487,1.133890071,0.546569500,-0.413047566,-0.052908221,0.206103153,0.250000000,-0.072924466,0.050000000,0.250000000,0.001141361,-0.800000000,0.800000000,0.135974428,1,0,-0.523598776,0.530468429,0.424374743,0.809366226,0.583524170,0.066527099,0.999465607,0.106093686,0.000000000,0.242875711,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.302153349,0.825881481,1.137318254
49,2.450000000,1.288201906,-0.367415487,1.133890071,0.546569500,-0.413047566,-0.052908221,1.317501700,-0.390055328,1.132019021,0.619874448,-0.475262977,-0.023018007,0.198618285,0.250000000,-0.067780141,0.050000000,0.250000000,0.003824502,-0.800000000,0.800000000,0.162093492,1,0,-0.523598776,0.530468429,0.424374743,0.809366226,0.583524170,0.066527099,0.999465607,0.095799892,0.000000000,0.257483896,center_box,held_active,1,False,-2,2,0.000000000,0.000000000,-0.365515023,0.806873024,1.136758447
50,2.500000000,1.317501700,-0.390055328,1.132019021,0.619874448,-0.475262977,-0.023018007,1.350256746,-0.414208812,1.131591346,0.680566571,-0.484769447,0.004301021,0.187998470,0.250000000,-0.064038043,0.050000000,0.250000000,0.003073721,-0.800000000,0.800000000,0.074547794,1,0,-0.523598776,0.530468429,0.424374743,0.809366226,0.583524170,0.066527099,0.999465607,0.085420998,0.000000000,0.276313382,center_box,held_active,2,False,-2,2,0.000000000,0.000000000,-0.630678296,0.497620225,1.134324312
