step,t,k,x,y,z,vx,vy,vz
11,0.550000000,1,0.293231845,0.023791833,1.116290569,0.766942859,0.130650282,0.024521526
11,0.550000000,2,0.307287902,0.025568143,1.116901517,0.626480997,0.036091518,0.036573190
11,0.550000000,3,0.317967534,0.024872430,1.117569566,0.437749803,-0.112752266,0.030234635
11,0.550000000,4,0.324837118,0.020880600,1.118159533,0.254111886,-0.288767725,0.028761137
11,0.550000000,5,0.328455031,0.013310800,1.118810892,0.118279018,-0.466921657,0.036382269
11,0.550000000,6,0.330052435,0.002306871,1.119587779,0.054778375,-0.629901171,0.041301858
11,0.550000000,7,0.331188351,-0.011716202,1.120446563,0.072643079,-0.767610669,0.044584271
11,0.550000000,8,0.333488852,-0.028195938,1.121356249,0.170346454,-0.875029027,0.046382163
11,0.550000000,9,0.338479519,-0.046504334,1.122288585,0.339964509,-0.950364530,0.046844635
11,0.550000000,10,0.347488642,-0.065998897,1.123218179,0.570098698,-0.993787825,0.046117693
11,0.550000000,11,0.361598372,-0.086053178,1.124122739,0.847775400,-1.006625295,0.044344857
11,0.550000000,12,0.381625742,-0.106074549,1.124982834,1.159617543,-0.990870833,0.041667048
11,0.550000000,13,0.408122331,-0.125514433,1.125781775,1.492540717,-0.948898435,0.038222943
11,0.550000000,14,0.441384465,-0.143874049,1.126505494,1.834154487,-0.883292198,0.034149200
11,0.550000000,15,0.481469572,-0.160707548,1.127142787,2.172984362,-0.796745658,0.029580407
11,0.550000000,16,0.528215766,-0.175623477,1.127685070,2.498589277,-0.692000389,0.024649296
11,0.550000000,17,0.581263125,-0.188285381,1.128126383,2.801617861,-0.571808100,0.019486006
